epoch,selected_frac,copy_sig_frac,storeloop_frac,stackcopy_frac,func_repl_frac,true_repl_frac,solve_frac,niches_solved,avg_steps,halt_frac,uniq_frac,zero_frac
938000,0.7771,0.1003,0.0671,0.0383,0.0000,0.0000,0.0000,0,22.8,0.9685,1.0000,0.0860
940000,0.7809,0.0967,0.0708,0.0293,0.0000,0.0000,0.0000,0,25.0,0.9636,1.0000,0.0819
942000,0.7794,0.1079,0.0764,0.0359,0.0000,0.0000,0.0000,0,21.1,0.9697,1.0000,0.0831
944000,0.7775,0.1082,0.0754,0.0364,0.0000,0.0000,0.0000,0,21.1,0.9729,1.0000,0.0840
946000,0.7826,0.1108,0.0796,0.0347,0.0000,0.0000,0.0000,0,21.0,0.9717,1.0000,0.0834
948000,0.7828,0.1104,0.0762,0.0371,0.0000,0.0000,0.0000,0,21.3,0.9705,1.0000,0.0846
950000,0.7845,0.1013,0.0737,0.0322,0.0000,0.0000,0.0000,0,20.3,0.9709,1.0000,0.0820
952000,0.7808,0.1206,0.0845,0.0396,0.0000,0.0000,0.0000,0,20.2,0.9729,1.0000,0.0857
954000,0.7736,0.1028,0.0720,0.0344,0.0000,0.0000,0.0000,0,21.1,0.9709,1.0000,0.0843
956000,0.7832,0.1111,0.0784,0.0383,0.0000,0.0000,0.0000,0,20.7,0.9731,1.0000,0.0832
958000,0.7821,0.1028,0.0715,0.0359,0.0000,0.0000,0.0000,0,21.7,0.9680,1.0000,0.0829
960000,0.7775,0.1047,0.0725,0.0371,0.0000,0.0000,0.0000,0,20.1,0.9741,1.0000,0.0816
962000,0.7798,0.1038,0.0774,0.0291,0.0000,0.0000,0.0000,0,19.7,0.9731,1.0000,0.0851
964000,0.7795,0.1060,0.0718,0.0391,0.0000,0.0000,0.0000,0,22.1,0.9697,1.0000,0.0850
966000,0.7789,0.1062,0.0754,0.0334,0.0000,0.0000,0.0000,0,21.9,0.9688,1.0000,0.0843
968000,0.7792,0.1128,0.0779,0.0396,0.0000,0.0000,0.0000,0,19.7,0.9744,1.0000,0.0821
970000,0.7778,0.1104,0.0745,0.0413,0.0000,0.0000,0.0000,0,21.4,0.9702,1.0000,0.0854
972000,0.7778,0.1099,0.0764,0.0400,0.0000,0.0000,0.0000,0,22.5,0.9685,1.0000,0.0839
974000,0.7809,0.1072,0.0784,0.0308,0.0000,0.0000,0.0000,0,21.2,0.9705,1.0000,0.0847
976000,0.7803,0.1099,0.0759,0.0381,0.0000,0.0000,0.0000,0,18.6,0.9766,1.0000,0.0812
978000,0.7816,0.1062,0.0776,0.0332,0.0000,0.0000,0.0000,0,22.5,0.9675,1.0000,0.0835
980000,0.7775,0.1077,0.0762,0.0349,0.0000,0.0000,0.0000,0,22.4,0.9690,1.0000,0.0855
982000,0.7784,0.1108,0.0781,0.0381,0.0000,0.0000,0.0000,0,20.5,0.9707,1.0000,0.0823
984000,0.7806,0.0959,0.0686,0.0327,0.0000,0.0000,0.0000,0,19.4,0.9736,1.0000,0.0799
986000,0.7852,0.1096,0.0776,0.0383,0.0000,0.0000,0.0000,0,21.1,0.9719,1.0000,0.0865
988000,0.7756,0.1116,0.0791,0.0388,0.0000,0.0000,0.0000,0,22.3,0.9688,1.0000,0.0828
990000,0.7793,0.1104,0.0830,0.0320,0.0000,0.0000,0.0000,0,21.8,0.9692,0.9980,0.0834
992000,0.7826,0.0984,0.0652,0.0361,0.0000,0.0000,0.0000,0,20.7,0.9722,1.0000,0.0829
994000,0.7805,0.1072,0.0730,0.0369,0.0000,0.0000,0.0000,0,23.6,0.9666,1.0000,0.0826
996000,0.7789,0.1143,0.0852,0.0332,0.0000,0.0000,0.0000,0,21.3,0.9702,1.0000,0.0810
998000,0.7773,0.1099,0.0759,0.0383,0.0000,0.0000,0.0000,0,19.5,0.9734,1.0000,0.0862
1000000,0.7738,0.1016,0.0698,0.0347,0.0000,0.0000,0.0000,0,20.9,0.9712,1.0000,0.0827
