epoch,selected_frac,copy_sig_frac,storeloop_frac,stackcopy_frac,func_repl_frac,true_repl_frac,solve_frac,niches_solved,avg_steps,halt_frac,uniq_frac,zero_frac
926000,0.7814,0.1013,0.0747,0.0312,0.0000,0.0000,0.0000,0,20.0,0.9722,1.0000,0.0839
928000,0.7804,0.1091,0.0764,0.0378,0.0000,0.0000,0.0000,0,23.5,0.9668,1.0000,0.0836
930000,0.7788,0.1135,0.0769,0.0393,0.0000,0.0000,0.0000,0,23.5,0.9661,1.0000,0.0842
932000,0.7751,0.1042,0.0750,0.0339,0.0000,0.0000,0.0000,0,22.7,0.9683,1.0000,0.0839
934000,0.7836,0.0994,0.0730,0.0298,0.0000,0.0000,0.0000,0,19.6,0.9731,1.0000,0.0816
936000,0.7775,0.1055,0.0745,0.0347,0.0000,0.0000,0.0000,0,18.8,0.9746,1.0000,0.0818
938000,0.7811,0.1074,0.0762,0.0364,0.0000,0.0000,0.0000,0,20.1,0.9736,1.0000,0.0823
940000,0.7798,0.1018,0.0747,0.0303,0.0000,0.0000,0.0000,0,21.0,0.9712,1.0000,0.0826
942000,0.7753,0.1099,0.0732,0.0403,0.0000,0.0000,0.0000,0,22.7,0.9685,1.0000,0.0845
944000,0.7833,0.1067,0.0752,0.0359,0.0000,0.0000,0.0000,0,20.7,0.9717,1.0000,0.0807
946000,0.7778,0.1104,0.0793,0.0330,0.0000,0.0000,0.0000,0,16.8,0.9783,1.0000,0.0826
948000,0.7826,0.1021,0.0684,0.0374,0.0000,0.0000,0.0000,0,22.8,0.9685,1.0000,0.0832
950000,0.7781,0.1179,0.0823,0.0396,0.0000,0.0000,0.0000,0,20.1,0.9712,1.0000,0.0845
952000,0.7791,0.0994,0.0671,0.0364,0.0000,0.0000,0.0000,0,20.6,0.9709,1.0000,0.0804
954000,0.7816,0.1013,0.0715,0.0332,0.0000,0.0000,0.0000,0,18.5,0.9763,1.0000,0.0834
956000,0.7812,0.0986,0.0654,0.0361,0.0000,0.0000,0.0000,0,25.5,0.9629,1.0000,0.0817
958000,0.7820,0.1001,0.0693,0.0347,0.0000,0.0000,0.0000,0,21.9,0.9700,0.9980,0.0830
960000,0.7826,0.1104,0.0776,0.0369,0.0000,0.0000,0.0000,0,23.3,0.9663,1.0000,0.0827
962000,0.7814,0.1052,0.0781,0.0315,0.0000,0.0000,0.0000,0,18.7,0.9749,1.0000,0.0828
964000,0.7789,0.1038,0.0681,0.0398,0.0000,0.0000,0.0000,0,22.2,0.9697,1.0000,0.0847
966000,0.7814,0.1021,0.0718,0.0339,0.0000,0.0000,0.0000,0,23.0,0.9670,1.0000,0.0848
968000,0.7804,0.1023,0.0698,0.0359,0.0000,0.0000,0.0000,0,21.2,0.9705,1.0000,0.0839
970000,0.7786,0.1013,0.0691,0.0354,0.0000,0.0000,0.0000,0,22.4,0.9697,1.0000,0.0810
972000,0.7802,0.1094,0.0784,0.0339,0.0000,0.0000,0.0000,0,24.0,0.9670,1.0000,0.0838
974000,0.7798,0.1055,0.0713,0.0366,0.0000,0.0000,0.0000,0,24.8,0.9641,1.0000,0.0814
976000,0.7781,0.1018,0.0720,0.0342,0.0000,0.0000,0.0000,0,20.5,0.9707,1.0000,0.0787
978000,0.7834,0.1084,0.0791,0.0327,0.0000,0.0000,0.0000,0,21.1,0.9714,1.0000,0.0825
980000,0.7837,0.1074,0.0776,0.0354,0.0000,0.0000,0.0000,0,19.6,0.9736,1.0000,0.0833
982000,0.7743,0.1106,0.0771,0.0388,0.0000,0.0000,0.0000,0,20.8,0.9714,1.0000,0.0850
984000,0.7819,0.1001,0.0732,0.0322,0.0000,0.0000,0.0000,0,21.5,0.9697,1.0000,0.0830
986000,0.7809,0.1077,0.0720,0.0383,0.0000,0.0000,0.0000,0,24.0,0.9658,1.0000,0.0854
988000,0.7839,0.1062,0.0728,0.0374,0.0000,0.0000,0.0000,0,24.1,0.9644,1.0000,0.0826
990000,0.7787,0.1067,0.0774,0.0344,0.0000,0.0000,0.0000,0,22.9,0.9688,1.0000,0.0843
992000,0.7821,0.0999,0.0703,0.0342,0.0000,0.0000,0.0000,0,19.0,0.9753,1.0000,0.0860
994000,0.7784,0.0996,0.0708,0.0310,0.0000,0.0000,0.0000,0,21.1,0.9714,1.0000,0.0836
996000,0.7784,0.1089,0.0713,0.0408,0.0000,0.0000,0.0000,0,19.2,0.9753,1.0000,0.0834
998000,0.7826,0.1008,0.0737,0.0315,0.0000,0.0000,0.0000,0,22.0,0.9692,1.0000,0.0798
1000000,0.7815,0.0994,0.0698,0.0308,0.0000,0.0000,0.0000,0,22.2,0.9680,1.0000,0.0835
